source,year,month,reporting_month,circle,division,subdivision,section,area,cat_code,category,total_services,billed_services,units,load
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR,9,EV CHARGING STATIONS,2,2,4587.0,109.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,GRC HV MOTINAGAR,9,EV CHARGING STATIONS,1,1,873.0,11.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,9,EV CHARGING STATIONS,1,1,0.0,50.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD NO 56 TO 68 & 10 TO 22,9,EV CHARGING STATIONS,2,2,16.0,69.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CT METERS,9,EV CHARGING STATIONS,3,3,15358.0,161.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JAYABHERI ENCLAVE, OFFI BESIDE",9,EV CHARGING STATIONS,4,3,21197.0,182.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,9,EV CHARGING STATIONS,1,1,5816.0,54.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",9,EV CHARGING STATIONS,2,2,0.0,3.0
TG-SPDCL,2025,6,2025-06,BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,GRC HV BORABANDA,9,EV CHARGING STATIONS,1,1,437.0,53.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LAKSHMI NAGAR,9,EV CHARGING STATIONS,1,1,925.0,7.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,9,EV CHARGING STATIONS,1,1,12414.0,55.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,IBRAHIMBAGH,9,EV CHARGING STATIONS,1,1,2561.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,RAMDEVGUDA,9,EV CHARGING STATIONS,1,1,90.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,9,EV CHARGING STATIONS,3,3,805.0,113.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT TELECOMNAGAR,9,EV CHARGING STATIONS,1,1,27.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,9,EV CHARGING STATIONS,2,2,25.0,108.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,9,EV CHARGING STATIONS,2,2,4130.0,108.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT-APHB COLONY,9,EV CHARGING STATIONS,6,6,39103.0,300.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GACHIBOWLI,9,EV CHARGING STATIONS,1,1,12.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GOWLI DODDI,9,EV CHARGING STATIONS,1,1,4648.0,55.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV KHAJAGUDA,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV NANAKRAMGUDA,9,EV CHARGING STATIONS,1,1,8351.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,JOURNALIST COLONY,9,EV CHARGING STATIONS,1,1,1002.0,5.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,9,EV CHARGING STATIONS,2,2,10545.0,57.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,H.V,9,EV CHARGING STATIONS,1,1,2482.0,53.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"H.V AYYAPPA,GURUKUL,THANDA",9,EV CHARGING STATIONS,1,1,208.0,15.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GULMOHAR & DUBE COLONY,9,EV CHARGING STATIONS,1,1,8614.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV,9,EV CHARGING STATIONS,1,1,246.0,20.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,CHANDANAGAR-HV,9,EV CHARGING STATIONS,1,1,139.0,22.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV-3,9,EV CHARGING STATIONS,2,1,13475.0,103.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,RAGHAVENDRA CLNY,9,EV CHARGING STATIONS,1,1,1231.0,9.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA VALLY,9,EV CHARGING STATIONS,1,1,0.0,5.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRKASHNAGAR,9,EV CHARGING STATIONS,1,1,5863.0,12.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,SAIKRUPA APPARTMENTS,9,EV CHARGING STATIONS,1,,0.0,11.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GACHIBOWLI,9,EV CHARGING STATIONS,1,1,9184.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,HV WHITEFIELD,9,EV CHARGING STATIONS,1,1,0.0,52.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MIYAPUR HV,9,EV CHARGING STATIONS,2,2,8135.0,98.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR GOVT,9,EV CHARGING STATIONS,3,3,15409.0,161.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR CT METERS,9,EV CHARGING STATIONS,1,1,6186.0,56.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,9,EV CHARGING STATIONS,1,1,4328.0,5.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,9,EV CHARGING STATIONS,2,2,0.0,4.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS,9,EV CHARGING STATIONS,1,1,11.0,54.0
TG-SPDCL,2025,6,2025-06,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,9,EV CHARGING STATIONS,1,1,3916.0,5.0
TG-SPDCL,2025,6,2025-06,GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,UNDAVELLY,9,EV CHARGING STATIONS,1,1,956.0,30.0
TG-SPDCL,2025,6,2025-06,GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),PUTANDODDI,9,EV CHARGING STATIONS,1,1,312.0,25.0
TG-SPDCL,2025,6,2025-06,GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),VEMULA,9,EV CHARGING STATIONS,1,1,1220.0,50.0
TG-SPDCL,2025,6,2025-06,GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,A.PURCHOWRASTA,9,EV CHARGING STATIONS,3,3,8224.0,131.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,UPPAL,9,EV CHARGING STATIONS,1,1,8114.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV BAGAYATH,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV CT METERS,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV IDA UPPAL,9,EV CHARGING STATIONS,2,2,3864.0,83.92
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,IDA MALLAPUR LT,9,EV CHARGING STATIONS,1,1,1232.0,17.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LT/HT SERVICES MALLAPUR,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRINIVASA SCHOOL,9,EV CHARGING STATIONS,1,1,2951.0,14.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,STREET LIGHTS & PWS,9,EV CHARGING STATIONS,1,1,2432.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,CT METERS DOMESTIC AREA,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,IDA NACHARAM,9,EV CHARGING STATIONS,2,2,775.0,28.65
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,KOUNDINYA NAGAR,9,EV CHARGING STATIONS,1,1,2278.0,28.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM HV CT METERS,9,EV CHARGING STATIONS,2,2,4667.0,69.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,RAMANTHAPUR,9,EV CHARGING STATIONS,2,,0.0,108.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,BODUPPAL,HV LI  VENUGOPAL,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,ANNAPURNA NAGAR,9,EV CHARGING STATIONS,1,1,2056.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,BEERAPPAGADDA,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,HBG (CTM),9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,9,EV CHARGING STATIONS,1,1,3425.0,28.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,CT METERS,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,9,EV CHARGING STATIONS,1,1,599.0,5.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,9,EV CHARGING STATIONS,2,2,0.0,4.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAMMIIGADDA HV,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SAINIKPURI,9,EV CHARGING STATIONS,1,1,8976.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SANIKPURI,9,EV CHARGING STATIONS,1,1,17.0,11.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,R.K PURAM,9,EV CHARGING STATIONS,1,1,2404.0,53.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,9,EV CHARGING STATIONS,1,1,0.0,2.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,ASRAO NAGAR (HV),9,EV CHARGING STATIONS,1,1,4427.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,JJ NAGAR VAMPUGUDA-CT METERS,9,EV CHARGING STATIONS,4,4,4117.0,173.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR NON CT SERVICES,9,EV CHARGING STATIONS,1,1,840.0,14.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,KAMALA NAGAR (HV),9,EV CHARGING STATIONS,1,1,5796.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,M J COLONY,9,EV CHARGING STATIONS,1,1,2226.0,17.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE - V (5),9,EV CHARGING STATIONS,1,1,676.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAITHRI V.GUDA NON CT SERVICES,9,EV CHARGING STATIONS,2,2,4278.0,27.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),9,EV CHARGING STATIONS,1,1,251.0,22.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-III (3),9,EV CHARGING STATIONS,1,1,1001.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-IV(4),9,EV CHARGING STATIONS,1,1,2971.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV-I,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,N N COLONY,9,EV CHARGING STATIONS,1,1,934.0,40.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-II(2) KRUPP,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-IIA (6) OFFICE BACK SIDE,9,EV CHARGING STATIONS,1,1,1619.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,HV (CT METER),9,EV CHARGING STATIONS,1,1,1978.0,53.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,OLD MOULALI,9,EV CHARGING STATIONS,1,1,1938.0,12.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,HV / HV,9,EV CHARGING STATIONS,1,1,3986.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,KEESARA,KEESARA,KEESARA VILLAGE,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,GHATKESAR,MEDIPALLY,HV CT METERS C.C & MEDIPALLY,9,EV CHARGING STATIONS,1,1,1.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,GHATKESAR,PEERJADIGUDA,HV PEERZADIGUDA,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,MEDIPALLY CT METER SERVICES,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,9,EV CHARGING STATIONS,1,,0.0,15.0
TG-SPDCL,2025,6,2025-06,HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,NARAPALLY CT METER SERVICES,9,EV CHARGING STATIONS,2,2,271.0,108.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BJR COLLEGE ROAD,9,EV CHARGING STATIONS,1,1,12025.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BOAT CLUB (HYDERABAD),9,EV CHARGING STATIONS,2,2,2962.0,107.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MCH OFFICE KHAIRATABAD,9,EV CHARGING STATIONS,1,1,5057.0,40.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,GRC-1,9,EV CHARGING STATIONS,1,1,8569.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,AMRUTHA ESTATE(MEDINOVA),9,EV CHARGING STATIONS,1,1,150.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,9,EV CHARGING STATIONS,1,1,903.0,22.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"FATE MAINDAN, K VENUGOPALA CHA",9,EV CHARGING STATIONS,1,1,7004.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,GRC CT METERS V N COLONY,9,EV CHARGING STATIONS,1,,0.0,53.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,GRC- ASSISTANT ENGINEER,9,EV CHARGING STATIONS,1,1,81.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,GRC HV GOLCONDA,9,EV CHARGING STATIONS,1,1,2407.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GRC CT METERS,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC CT METERS,9,EV CHARGING STATIONS,1,1,4073.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC HV SURYA NAGAR,9,EV CHARGING STATIONS,1,1,7493.0,21.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC CT METERS,9,EV CHARGING STATIONS,3,3,23859.0,158.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,CT METER,9,EV CHARGING STATIONS,1,1,2801.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,9,EV CHARGING STATIONS,1,1,30.0,15.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC CT SECTION,9,EV CHARGING STATIONS,3,3,10116.0,162.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,9,EV CHARGING STATIONS,1,1,0.0,17.0
TG-SPDCL,2025,6,2025-06,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,CT METER,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,PUTHLIBOWLI GRC CT METERS,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,GRCHV DATTACOLONY,9,EV CHARGING STATIONS,1,1,3048.0,18.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC CT (SLI),9,EV CHARGING STATIONS,1,1,1796.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,9,EV CHARGING STATIONS,1,1,81.0,22.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,9,EV CHARGING STATIONS,1,1,1211.0,12.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,9,EV CHARGING STATIONS,1,1,3795.0,17.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,BHARATH NAGAR,9,EV CHARGING STATIONS,1,1,0.0,5.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,9,EV CHARGING STATIONS,1,1,1730.0,12.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,GRC SERVICES,9,EV CHARGING STATIONS,1,1,3112.0,10.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,CT METER,9,EV CHARGING STATIONS,4,4,2209.0,108.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SAIDABAD,TOTAL HV SERVICES,9,EV CHARGING STATIONS,1,1,979.0,50.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,SANTOSHNAGAR,TOTAL HV SERVICES,9,EV CHARGING STATIONS,1,1,1046.0,54.0
TG-SPDCL,2025,6,2025-06,HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHANCHALGUDA,SHAH COLONY,9,EV CHARGING STATIONS,1,1,5122.0,12.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,KETHIREDDYPALLY,9,EV CHARGING STATIONS,1,1,0.0,25.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,RANGAREDDYGUDA,9,EV CHARGING STATIONS,1,1,818.0,30.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,JADCHERLA,9,EV CHARGING STATIONS,2,2,6849.0,82.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,APPANNAPALLY,9,EV CHARGING STATIONS,1,1,533.0,7.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -I,TOWN-I,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,MACHARAM-J,9,EV CHARGING STATIONS,2,2,12896.0,104.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,KATARAM,9,EV CHARGING STATIONS,1,1,1517.0,54.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,MALLABOINPALLY,9,EV CHARGING STATIONS,1,1,190.0,30.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,TOWN-II,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,ANNASAGAR,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,AE CT GANDEED,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,JANAMPET,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BALANAGAR,9,EV CHARGING STATIONS,3,2,15.0,160.0
TG-SPDCL,2025,6,2025-06,MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -GA,9,EV CHARGING STATIONS,1,1,954.0,7.0
